StationID,Name,Intervals,Year Start,Year End,Province
52983,NAUJAAT A,"['Hourly', 'Daily']",2014,2024,NU
10721,PANGNIRTUNG,"['Hourly', 'Daily', 'Monthly']",1994,2024,NU
51217,PANGNIRTUNG A,"['Hourly', 'Daily']",2013,2024,NU
51158,PANGNIRTUNG A,['Hourly'],2013,2024,NU
8273,PANGNIRTUNG A,"['Hourly', 'Daily', 'Monthly']",1987,2013,NU
10847,PELLY BAY,"['Hourly', 'Daily', 'Monthly']",1994,2023,NU
51080,POND INLET A,"['Hourly', 'Daily']",2013,2024,NU
1774,POND INLET A,"['Hourly', 'Daily', 'Monthly']",1975,2013,NU
51081,POND INLET A,['Hourly'],2013,2024,NU
43223,POND INLET CLIMATE,"['Hourly', 'Daily', 'Monthly']",2004,2024,NU
51218,QIKIQTARJUAQ A,"['Hourly', 'Daily']",2013,2024,NU
8271,QIKIQTARJUAQ A,"['Hourly', 'Daily', 'Monthly']",1988,2013,NU
51177,QIKIQTARJUAQ A,['Hourly'],2013,2024,NU
42803,QIKIQTARJUAQ CLIMATE,"['Hourly', 'Daily', 'Monthly']",2005,2024,NU
51277,RANKIN INLET A,"['Hourly', 'Daily']",2013,2024,NU
1793,REA POINT,"['Hourly', 'Daily', 'Monthly']",1969,2024,NU
1775,REPULSE BAY A,"['Hourly', 'Daily', 'Monthly']",1984,2013,NU
54199,RESOLUTE BAY A,"['Hourly', 'Daily']",2016,2024,NU
53060,RESOLUTE BAY A,"['Hourly', 'Daily']",2014,2024,NU
1776,RESOLUTE CARS,"['Hourly', 'Daily', 'Monthly']",1953,2014,NU
32150,RESOLUTE CS,"['Hourly', 'Daily', 'Monthly']",2002,2024,NU
1778,RESOLUTION ISLAND,"['Hourly', 'Daily', 'Monthly']",1962,2022,NU
7337,ROBERTSON LAKE (AUT),"['Hourly', 'Daily', 'Monthly']",1992,2024,NU
1779,ROWLEY ISLAND,"['Hourly', 'Daily', 'Monthly']",1994,2023,NU
52658,SANIKILUAQ,"['Hourly', 'Daily']",2014,2024,NU
8274,SANIKILUAQ A,['Hourly'],1988,2014,NU
53336,SANIKILUAQ A,"['Hourly', 'Daily']",2014,2024,NU
53337,SANIKILUAQ A,['Hourly'],2014,2024,NU
42483,SANIRAJAK,"['Hourly', 'Daily', 'Monthly']",2004,2024,NU
50498,SANIRAJAK AIRPORT,"['Hourly', 'Daily']",2012,2024,NU
50499,SANIRAJAK AIRPORT,['Hourly'],2012,2024,NU
1723,SHEPHERD BAY A,"['Hourly', 'Daily', 'Monthly']",1973,2023,NU
32148,STEFANSSON ISLAND,"['Hourly', 'Daily', 'Monthly']",2002,2024,NU
50659,SVARTEVAEG,"['Hourly', 'Daily']",2012,2024,NU
53340,TALOYOAK A,"['Hourly', 'Daily', 'Monthly']",2015,2024,NU
1783,TALOYOAK A,"['Hourly', 'Daily', 'Monthly']",1984,2015,NU
54219,TALOYOAK A,"['Hourly', 'Daily']",2016,2024,NU
31167,WAGER BAY (AUT),"['Hourly', 'Daily', 'Monthly']",2001,2024,NU
51443,WHALE COVE A,['Hourly'],2013,2024,NU
1727,WHALE COVE A,"['Hourly', 'Daily', 'Monthly']",1984,2013,NU
52984,WHALE COVE A,"['Hourly', 'Daily']",2014,2024,NU
