StationID,Name,Intervals,Year Start,Year End,Province
53582,TUKTOYAKTUK A,"['Hourly', 'Daily']",2015,2024,NT
27626,TUKTUT NOGAIT,"['Hourly', 'Daily', 'Monthly']",1998,2024,NT
52967,TULITA A,"['Hourly', 'Daily']",2014,2024,NT
52798,TULITA A,['Hourly'],2014,2024,NT
1650,TULITA A,"['Hourly', 'Daily', 'Monthly']",1987,2014,NT
53329,ULUKHAKTOK A,"['Hourly', 'Daily']",2014,2024,NT
53332,ULUKHAKTOK A,['Hourly'],2014,2024,NT
1789,ULUKHAKTOK A,"['Hourly', 'Daily', 'Monthly']",1987,2014,NT
50721,WEKWEETI A,"['Hourly', 'Daily']",2012,2024,NT
1674,WHATI,"['Hourly', 'Daily', 'Monthly']",1994,2024,NT
53600,WRIGLEY A,['Hourly'],2015,2023,NT
53601,WRIGLEY A,"['Hourly', 'Daily']",2015,2024,NT
1705,WRIGLEY A,"['Hourly', 'Daily', 'Monthly']",1957,2015,NT
51058,YELLOWKNIFE A,"['Hourly', 'Daily']",2013,2024,NT
55358,YELLOWKNIFE AIRPORT,"['Hourly', 'Daily']",2022,2024,NT
45467,YELLOWKNIFE-HENDERSON,"['Daily', 'Monthly']",2006,2021,NT
1635,YOHIN,"['Hourly', 'Daily', 'Monthly']",1973,2024,NT
