StationID,Name,Intervals,Year Start,Year End,Province
53999,KINIKINIK,"['Hourly', 'Daily']",2015,2024,AB
49049,KINSELLA RESEARC STATION,"['Hourly', 'Daily']",2010,2024,AB
51500,KIRRIEMUIR AGCM,"['Hourly', 'Daily']",2013,2024,AB
46808,KITSCOTY AGCM,"['Hourly', 'Daily', 'Monthly']",2008,2024,AB
47147,LA CRETE AGCM,"['Hourly', 'Daily']",2008,2024,AB
47087,LA GLACE AGCM,"['Hourly', 'Daily']",2008,2024,AB
30726,LAC LA BICHE CLIMATE,"['Hourly', 'Daily', 'Monthly']",2003,2024,AB
10906,LACOMBE CDA 2,"['Hourly', 'Daily', 'Monthly']",1994,2024,AB
51499,LATHOM AGCM,"['Hourly', 'Daily']",2013,2024,AB
43561,LEEDALE AGDM,"['Hourly', 'Daily', 'Monthly']",2004,2024,AB
47088,LEGAL AGCM,"['Hourly', 'Daily']",2008,2024,AB
49268,LETHBRIDGE,"['Hourly', 'Daily']",2011,2024,AB
50128,LETHBRIDGE A,['Hourly'],2012,2024,AB
51377,LETHBRIDGE AGTECH AGCM,"['Hourly', 'Daily']",2013,2024,AB
2265,LETHBRIDGE CDA,"['Hourly', 'Daily', 'Monthly']",1994,2024,AB
46867,LETHBRIDGE CDA 2,"['Daily', 'Monthly']",2004,2024,AB
42726,LETHBRIDGE DEMO FARM AGDM,"['Hourly', 'Daily', 'Monthly']",2004,2024,AB
43560,LINDBERGH AGDM,"['Hourly', 'Daily', 'Monthly']",2004,2024,AB
46910,LINDEN AGCM,"['Hourly', 'Daily', 'Monthly']",2008,2024,AB
48550,LLOYDMINSTER,"['Hourly', 'Daily']",2006,2024,AB
1920,LLOYDMINSTER A,"['Hourly', 'Daily', 'Monthly']",1982,2012,AB
50311,LLOYDMINSTER A,['Hourly'],2012,2024,AB
55478,LLOYDMINSTER LITE,"['Hourly', 'Daily']",2023,2024,AB
52458,LODGE CREEK,"['Hourly', 'Daily']",2014,2024,AB
2750,MANNING,"['Daily', 'Monthly']",1985,2019,AB
32394,MANNING AGDM,"['Hourly', 'Daily', 'Monthly']",2002,2024,AB
46767,MANNVILLE AGCM,"['Hourly', 'Daily', 'Monthly']",2008,2024,AB
46809,MANYBERRIES AGCM,"['Hourly', 'Daily', 'Monthly']",2008,2024,AB
31411,MASINASIN AGDM,"['Hourly', 'Daily', 'Monthly']",2002,2024,AB
48949,MEDICINE HAT,"['Hourly', 'Daily']",2010,2024,AB
50129,MEDICINE HAT A,['Hourly'],2012,2024,AB
30347,MEDICINE HAT RCS,"['Hourly', 'Daily', 'Monthly']",2001,2024,AB
10978,MILDRED LAKE,"['Hourly', 'Daily', 'Monthly']",1994,2023,AB
8804,MILK RIVER,"['Hourly', 'Daily', 'Monthly']",1994,2024,AB
45767,MILK RIVER RIDGE RESERVOIR,"['Hourly', 'Daily', 'Monthly']",2007,2024,AB
1935,MONITOR,"['Daily', 'Monthly']",1983,2024,AB
32433,MORRIN AGDM,"['Hourly', 'Daily', 'Monthly']",1991,2024,AB
46810,MOSSLEIGH AGCM,"['Hourly', 'Daily', 'Monthly']",2008,2024,AB
27199,MOUNTAIN VIEW VILLAGE,"['Daily', 'Monthly']",1996,2015,AB
41785,MUNDARE AGDM,"['Hourly', 'Daily', 'Monthly']",2003,2024,AB
46811,MYRNAM LITE,"['Hourly', 'Daily', 'Monthly']",2008,2022,AB
10104,NAKISKA RIDGETOP,"['Hourly', 'Daily', 'Monthly']",1994,2024,AB
46911,NEW SAREPTA AGCM,"['Hourly', 'Daily', 'Monthly']",2008,2024,AB
43580,NIER AGDM,"['Hourly', 'Daily', 'Monthly']",2005,2024,AB
30543,NORDEGG CS,"['Hourly', 'Daily', 'Monthly']",2001,2024,AB
2173,OKOTOKS,"['Daily', 'Monthly']",1990,2024,AB
2120,OLDS,"['Daily', 'Monthly']",1914,2015,AB
32453,OLDS AGDM,"['Hourly', 'Daily', 'Monthly']",2002,2024,AB
41783,OLIVER AGDM,"['Hourly', 'Daily', 'Monthly']",2003,2024,AB
10725,ONEFOUR CDA,"['Hourly', 'Daily', 'Monthly']",1994,2024,AB
31410,OYEN AGDM,"['Hourly', 'Daily', 'Monthly']",2002,2024,AB
2123,OYEN CARA,"['Daily', 'Monthly']",1988,2014,AB
46912,PAKOWKI LAKE AGCM,"['Hourly', 'Daily', 'Monthly']",2008,2024,AB
50923,PATRICIA AGCM,"['Hourly', 'Daily']",2012,2024,AB
2770,PEACE RIVER A,"['Hourly', 'Daily', 'Monthly']",1955,2014,AB
52258,PEACE RIVER A,"['Hourly', 'Daily']",2014,2024,AB
10665,PEKISKO,"['Hourly', 'Daily', 'Monthly']",2005,2024,AB
31468,PEORIA AGDM,"['Hourly', 'Daily', 'Monthly']",1994,2024,AB
55338,PIBROCH AGCM,"['Hourly', 'Daily']",2022,2024,AB
2174,PICTURE BUTTE WEST,"['Daily', 'Monthly']",1987,2023,AB
49368,PINCHER CREEK,"['Hourly', 'Daily']",2011,2024,AB
27218,PINCHER CREEK CLIMATE,"['Hourly', 'Daily', 'Monthly']",2010,2024,AB
51498,PINHORN AGCM,"['Hourly', 'Daily']",2013,2024,AB
54000,PLEASANT VIEW,"['Hourly', 'Daily']",2015,2024,AB
32454,POLLOCKVILLE AGDM,"['Hourly', 'Daily', 'Monthly']",1999,2024,AB
41784,PRENTISS,"['Hourly', 'Daily', 'Monthly']",2003,2024,AB
48468,PRIDDIS OBSERVATORY,"['Hourly', 'Daily']",2010,2024,AB
2295,QUEENSTOWN,"['Daily', 'Monthly']",1961,2024,AB
47767,QUEENSTOWN,"['Hourly', 'Daily']",2009,2023,AB
47089,RADWAY AGCM,"['Hourly', 'Daily']",2008,2024,AB
53738,RAINIER AGCM,"['Hourly', 'Daily']",2015,2024,AB
50918,RALSTON AGCM,"['Hourly', 'Daily']",2012,2024,AB
1958,RANFURLY 2NW,"['Daily', 'Monthly']",1980,2014,AB
51898,RANFURLY AUTO,"['Hourly', 'Daily']",2013,2024,AB
42729,RAYMOND AGDM,"['Hourly', 'Daily', 'Monthly']",2004,2024,AB
2134,RED DEER A,"['Hourly', 'Daily', 'Monthly']",1953,2014,AB
54478,RED DEER OVERLAP,['Daily'],2018,2021,AB
51440,RED DEER REGIONAL A,"['Hourly', 'Daily']",2014,2021,AB
55018,RED DEER REGIONAL A,"['Hourly', 'Daily']",2020,2024,AB
10183,RED EARTH,"['Hourly', 'Daily', 'Monthly']",1994,2024,AB
55538,REDWATER INDUSTRIAL AGCM,"['Hourly', 'Daily']",2023,2024,AB
46812,RIBSTONE SOUTH AGCM,"['Hourly', 'Daily', 'Monthly']",2008,2024,AB
31413,RICH LAKE AGDM,"['Hourly', 'Daily', 'Monthly']",1997,2024,AB
46132,RIVERCOURSE AGCM,"['Hourly', 'Daily', 'Monthly']",2007,2024,AB
51841,ROCKY LANE AGCM,"['Hourly', 'Daily']",2013,2024,AB
8712,ROCKY MTN HOUSE (AUT),"['Hourly', 'Daily', 'Monthly']",1994,2024,AB
46827,ROLLING HILLS AGCM,"['Hourly', 'Daily', 'Monthly']",2008,2024,AB
55098,ROMA,"['Hourly', 'Daily']",2020,2024,AB
46847,ROSALIND AGCM,"['Hourly', 'Daily', 'Monthly']",2008,2024,AB
42731,ROSEMARY AGDM,"['Hourly', 'Daily', 'Monthly']",2004,2024,AB
47090,RYCROFT AGCM,"['Hourly', 'Daily']",2008,2024,AB
47107,SAVANNA AGCM,"['Hourly', 'Daily']",2008,2024,AB
32455,SCHULER AGDM,"['Hourly', 'Daily', 'Monthly']",2001,2024,AB
46887,SEDALIA AGCM,"['Hourly', 'Daily', 'Monthly']",2008,2024,AB
1974,SEDGEWICK TOWN,"['Daily', 'Monthly']",1987,2016,AB
42730,SEVEN PERSONS AGDM,"['Hourly', 'Daily']",2004,2024,AB
50937,SHEERNESS AGCM,"['Hourly', 'Daily']",2012,2024,AB
46848,SHONTS AGCM,"['Hourly', 'Daily', 'Monthly']",2008,2024,AB
2144,SIBBALD WESTGARD,"['Daily', 'Monthly']",1988,2018,AB
2793,SIMONETTE,"['Daily', 'Monthly']",1973,2022,AB
49369,SLAVE LAKE,"['Hourly', 'Daily']",2011,2024,AB
31528,SLAVE LAKE AWOS A,"['Hourly', 'Daily']",2006,2014,AB
50777,SLAVE LAKE RCS,"['Hourly', 'Daily']",2012,2024,AB
2145,SLEEPY HOLLOW,"['Daily', 'Monthly']",1988,2014,AB
32456,SMOKY LAKE AGDM,"['Hourly', 'Daily', 'Monthly']",1990,2024,AB
50922,SOCIAL PLAINS AGCM,"['Hourly', 'Daily']",2012,2024,AB
29633,SPIRIT RIVER AUTO STATION,"['Hourly', 'Daily', 'Monthly']",1999,2018,AB
46913,SPONDIN AGCM,"['Hourly', 'Daily', 'Monthly']",2008,2024,AB
49050,ST. ALBERT RESEARCH STATION,"['Hourly', 'Daily']",2010,2024,AB
53998,ST. FRANCIS,"['Hourly', 'Daily']",2015,2024,AB
47127,ST. LINA AGCM,"['Hourly', 'Daily']",2008,2024,AB
45727,ST. MARY RESERVOIR,"['Hourly', 'Daily', 'Monthly']",2006,2024,AB
32457,ST. PAUL AGCM,"['Hourly', 'Daily', 'Monthly']",2003,2024,AB
46849,STANDARD AGCM,"['Hourly', 'Daily', 'Monthly']",2008,2024,AB
27200,STAVELY AAFC,"['Hourly', 'Daily', 'Monthly']",1996,2024,AB
32458,STETTLER AGDM,"['Hourly', 'Daily', 'Monthly']",2003,2024,AB
42725,STRATHMORE AGDM,"['Hourly', 'Daily', 'Monthly']",2004,2024,AB
2312,SUFFIELD A,"['Hourly', 'Daily', 'Monthly']",1953,2020,AB
10105,SUNDRE A,"['Hourly', 'Daily', 'Monthly']",1994,2024,AB
53100,SUNNYNOOK AGCM,"['Hourly', 'Daily']",2014,2024,AB
52478,SWEETGRASS LANDING,"['Hourly', 'Daily']",2014,2024,AB
2315,TABER,"['Daily', 'Monthly']",1907,2024,AB
47108,TAWATINAW AGCM,"['Hourly', 'Daily']",2008,2024,AB
47109,TEEPEE CREEK AGCM,"['Hourly', 'Daily']",2008,2024,AB
46850,THORSBY AGCM,"['Hourly', 'Daily', 'Monthly']",2007,2024,AB
10907,THREE HILLS,"['Hourly', 'Daily', 'Monthly']",1994,2024,AB
50919,TIDE LAKE AGCM,"['Hourly', 'Daily']",2012,2024,AB
1990,TOFIELD NORTH,"['Daily', 'Monthly']",1974,2014,AB
43581,TOMAHAWK AGDM,"['Hourly', 'Daily', 'Monthly']",2004,2024,AB
51858,TOMPKINS LANDING AGCM,"['Hourly', 'Daily']",2013,2024,AB
46914,TRAVERS AGCM,"['Hourly', 'Daily', 'Monthly']",2008,2024,AB
46851,TULLIBY LAKE AGCM,"['Hourly', 'Daily', 'Monthly']",2008,2024,AB
32459,TWO HILLS AGDM,"['Hourly', 'Daily', 'Monthly']",1999,2024,AB
27018,UNCAS,"['Daily', 'Monthly']",1995,2024,AB
1801,UNIVERSITY OF ALBERTA METABOLIC CENTRE,"['Daily', 'Monthly']",1986,2019,AB
32460,VALLEYVIEW AGDM,"['Hourly', 'Daily', 'Monthly']",1998,2024,AB
10889,VAUXHALL CDA CS,"['Hourly', 'Daily', 'Monthly']",1994,2024,AB
1977,VEGREVILLE,"['Hourly', 'Daily', 'Monthly']",1994,2024,AB
53078,VERGER,"['Hourly', 'Daily']",2014,2024,AB
32461,VERMILION AGDM,"['Hourly', 'Daily', 'Monthly']",1995,2024,AB
46852,VIKING AGCM,"['Hourly', 'Daily', 'Monthly']",2008,2024,AB
27715,VIKING NORTH 3,"['Daily', 'Monthly']",1998,2016,AB
47110,VILNA AGCM,"['Hourly', 'Daily']",2008,2023,AB
30643,VIOLET GROVE CS,"['Hourly', 'Daily', 'Monthly']",2000,2021,AB
26888,WAINWRIGHT CFB AIRFIELD 21,"['Hourly', 'Daily', 'Monthly']",1995,2024,AB
52358,WAINWRIGHT/WAINWRIGHT (FIELD 21),['Hourly'],2015,2015,AB
51497,WARNER AGCM,"['Hourly', 'Daily']",2013,2024,AB
26850,WATERTON PARK GATE,"['Hourly', 'Daily', 'Monthly']",1994,2024,AB
46853,WETASKIWIN AGCM,"['Hourly', 'Daily', 'Monthly']",2008,2024,AB
27658,WHITECOURT,"['Hourly', 'Daily', 'Monthly']",1999,2016,AB
51444,WHITECOURT A,"['Hourly', 'Daily']",2014,2024,AB
52982,WHITECOURT A,"['Hourly', 'Daily']",2014,2024,AB
2632,WHITECOURT A,"['Hourly', 'Daily', 'Monthly']",1978,2014,AB
43363,WILDCAT HILLS,"['Daily', 'Monthly']",2005,2016,AB
10930,WILLOW CREEK 1,"['Hourly', 'Daily', 'Monthly']",1994,2024,AB
46729,WIMBORNE AGCM,"['Hourly', 'Daily', 'Monthly']",2008,2024,AB
31412,WRENTHAM AGDM,"['Hourly', 'Daily', 'Monthly']",2002,2024,AB
49949,YOUNGSTOWN AGCM,"['Hourly', 'Daily']",2012,2024,AB
