StationID,Name,Intervals,Year Start,Year End,Province
53138,MARATHON A,"['Hourly', 'Daily']",2014,2024,ON
46527,MARATHON A,['Hourly'],2007,2014,ON
52338,MARATHON A,['Hourly'],2014,2024,ON
43046,MARKDALE,"['Daily', 'Monthly']",2004,2024,ON
4121,MASSEY,"['Daily', 'Monthly']",1983,2024,ON
4474,MIDLAND WATER POLLUTION CONTROL PLANT,"['Daily', 'Monthly']",1889,2017,ON
44343,MINE CENTRE SOUTHWEST,"['Daily', 'Monthly']",2005,2022,ON
32513,MOBILE UPPER AIR STATION-ONTARIO,"['Hourly', 'Daily']",2019,2021,ON
53618,MONETVILLE 2,['Daily'],2015,2024,ON
51938,MONO CENTRE,"['Hourly', 'Daily']",2013,2024,ON
41738,MOOSE CREEK WELLS,"['Hourly', 'Daily']",2003,2024,ON
48950,MOOSONEE,"['Hourly', 'Daily']",2010,2024,ON
55379,MOOSONEE RCS,"['Hourly', 'Daily']",2022,2024,ON
42123,MOOSONEE RCS,"['Hourly', 'Daily', 'Monthly']",2003,2022,ON
4168,MOOSONEE UA,"['Hourly', 'Daily', 'Monthly']",1953,1995,ON
7844,MOUNT FOREST (AUT),"['Hourly', 'Daily', 'Monthly']",1994,2024,ON
4838,MOUNTAINVIEW,"['Daily', 'Monthly']",1986,2018,ON
48368,MUSKOKA,"['Hourly', 'Daily']",2009,2024,ON
4477,MUSKOKA A,"['Hourly', 'Daily', 'Monthly']",1953,2005,ON
54398,MUSKOKA SNOW,['Daily'],2016,2017,ON
50722,MUSKRAT DAM,"['Hourly', 'Daily']",2012,2024,ON
7633,NAGAGAMI (AUT),"['Hourly', 'Daily', 'Monthly']",1994,2024,ON
4656,NEW GLASGOW,"['Daily', 'Monthly']",1957,2024,ON
45547,NIPISSING,"['Daily', 'Monthly']",2006,2018,ON
50839,NORTH BAY A,"['Hourly', 'Daily']",2013,2024,ON
52318,NORTH BAY A,"['Hourly', 'Daily']",2014,2024,ON
54604,NORTH BAY AIRPORT,"['Hourly', 'Daily']",2017,2024,ON
26912,NORTHERN ONTARIO EER,"['Hourly', 'Daily']",2001,2024,ON
45667,OAKVILLE TWN,['Daily'],2007,2023,ON
55361,OGOKI POST,"['Hourly', 'Daily']",2022,2024,ON
52898,OGOKI POST A,"['Hourly', 'Daily']",2014,2024,ON
26773,OMPAH-SEITZ,"['Daily', 'Monthly']",1994,2024,ON
4991,ORANGEVILLE MOE,"['Daily', 'Monthly']",1961,2015,ON
6904,ORILLIA BRAIN,"['Daily', 'Monthly']",1992,2024,ON
48649,OSHAWA,"['Hourly', 'Daily']",2010,2024,ON
4996,OSHAWA WPCP,"['Daily', 'Monthly']",1969,2023,ON
4333,OTTAWA CDA,"['Daily', 'Monthly']",1889,2024,ON
30578,OTTAWA CDA RCS,"['Hourly', 'Daily', 'Monthly']",2000,2024,ON
49568,OTTAWA INTL A,"['Hourly', 'Daily']",2011,2024,ON
52703,PA AJAX COMMUNITY CENTRE,['Hourly'],2014,2015,ON
52705,PA AJAX PAO TAU,['Hourly'],2014,2015,ON
52702,PA AJAX VILLAGE CHRYSLER,['Hourly'],2014,2015,ON
52701,PA AJAX WATER SUPPLY,['Hourly'],2014,2015,ON
52704,PA AJAX WINTERMERE SOD,['Hourly'],2014,2015,ON
52638,PA ANGUS GLEN GOLF CLUB,['Hourly'],2014,2015,ON
52738,PA ATMOS BRAMPTON,['Hourly'],2014,2015,ON
52740,PA ATMOS CAMPBELLVILLE,['Hourly'],2014,2015,ON
52737,PA ATMOS CLAREMONT,['Hourly'],2014,2015,ON
52735,PA ATMOS ERIN,['Hourly'],2014,2015,ON
52743,PA ATMOS FENWICK,['Hourly'],2014,2015,ON
52742,PA ATMOS HAMILTON,['Hourly'],2014,2015,ON
52741,PA ATMOS MISSISSAUGA,['Hourly'],2014,2015,ON
53258,PA ATMOS NORTH YORK,['Hourly'],2014,2015,ON
52739,PA ATMOS NORVAL,['Hourly'],2014,2015,ON
52736,PA ATMOS VAUGHAN,['Hourly'],2014,2015,ON
52730,PA BLAIRHAMPTON GOLF CLUB,['Hourly'],2014,2015,ON
52733,PA BOUSFIELD FARMS,['Hourly'],2014,2015,ON
52728,PA CALEDON EQUESTRIAN PARK,['Hourly'],2014,2015,ON
52706,PA CLAREMONT SILO FARM,['Hourly'],2014,2015,ON
52699,PA CONCORD RYDER,['Hourly'],2014,2015,ON
53760,PA DOWNSVIEW,['Hourly'],2015,2018,ON
52698,PA DOWNSVIEW PARK,['Hourly'],2014,2015,ON
53838,PA DUFFERIN AND ST. CLAIR CIBC,['Hourly'],2015,2015,ON
52727,PA GENERAL MOTORS CENTRE,['Hourly'],2014,2015,ON
52498,PA HALTON HILLS,['Hourly'],2014,2015,ON
53759,PA HAMILTON SOCCER,['Hourly'],2015,2015,ON
52729,PA HARDWOOD MOUNTAIN BIKE PARK,['Hourly'],2014,2015,ON
52732,PA HERSHEY CENTRE,['Hourly'],2014,2015,ON
53778,PA KING CITY,"['Hourly', 'Daily']",2015,2018,ON
52700,PA MARKHAM NORTH TOYOTA,['Hourly'],2014,2015,ON
52723,PA MATTAMY ATHLETIC CENTRE,['Hourly'],2014,2015,ON
52725,PA MONOPOLY PROPERTY MANAGEMENT,['Hourly'],2014,2015,ON
52734,PA ROYAL CANADIAN HENLEY,['Hourly'],2014,2015,ON
52618,PA ROYAL CANADIAN YACHT CLUB,['Hourly'],2014,2015,ON
52641,PA SCARBOROUGH TORONTO HUNT,['Hourly'],2014,2015,ON
52720,PA STONEY CREEK CARDINAL SCHOOL,['Hourly'],2014,2015,ON
52640,PA TORONTO HYUNDAI,['Hourly'],2014,2015,ON
52731,PA TORONTO INTERNATIONAL TRAP AND SKEET,['Hourly'],2014,2015,ON
52678,PA TORONTO NORTH YORK MOTORS,['Hourly'],2014,2015,ON
52724,PA U OF T SCARBOROUGH TENNIS CENTRE,['Hourly'],2014,2015,ON
52719,PA UDORA STRONG,['Hourly'],2014,2015,ON
52718,PA UXBRIDGE LEE ACRES,['Hourly'],2015,2015,ON
52707,PA UXBRIDGE TARIS,['Hourly'],2014,2015,ON
52722,PA VINELAND STONEY RIDGE,['Hourly'],2014,2015,ON
52639,PA WAINFLEET SKYDIVE BURNABY,['Hourly'],2014,2015,ON
52499,PA WELLAND FLATWATER,['Hourly'],2014,2015,ON
52726,PA WHITBY ABILITIES CENTRE,['Hourly'],2014,2015,ON
52721,PA WINONA VINE ESTATES,['Hourly'],2014,2015,ON
53758,PA YORK UNIVERSITY,['Hourly'],2015,2015,ON
32128,PARRY SOUND CCG,"['Hourly', 'Daily', 'Monthly']",2002,2024,ON
10197,PEAWANUCK (AUT),"['Hourly', 'Daily', 'Monthly']",1994,2024,ON
52878,PEAWANUCK A,"['Hourly', 'Daily']",2014,2024,ON
49068,PEMBROKE CLIMATE,"['Hourly', 'Daily']",2010,2024,ON
4352,PETAWAWA A,"['Hourly', 'Daily', 'Monthly']",1969,2024,ON
47527,PETAWAWA AWOS 2,"['Hourly', 'Daily']",2008,2022,ON
6900,PETAWAWA HOFFMAN,"['Daily', 'Monthly']",1993,2024,ON
48952,PETERBOROUGH A,"['Hourly', 'Daily']",2010,2024,ON
43763,PETERBOROUGH TRENT U,"['Hourly', 'Daily', 'Monthly']",2005,2023,ON
55365,PETERBOROUGH TRENTU FARM,"['Hourly', 'Daily']",2022,2024,ON
44063,PETROLIA ROKEBY,"['Daily', 'Monthly']",2005,2014,ON
3920,PICKLE LAKE (AUT),"['Hourly', 'Daily', 'Monthly']",1955,2024,ON
50478,PICKLE LAKE A,"['Hourly', 'Daily']",2012,2019,ON
52418,PICKLE LAKE A,"['Hourly', 'Daily']",2013,2024,ON
27533,POINT PELEE CS,"['Hourly', 'Daily', 'Monthly']",2001,2024,ON
7925,POINT PETRE (AUT),"['Hourly', 'Daily']",1993,2024,ON
4671,PORT COLBORNE,"['Daily', 'Monthly']",1964,2024,ON
9005,PORT COLBORNE (AUT),"['Hourly', 'Daily', 'Monthly']",1994,2024,ON
27082,PORT LAW,"['Daily', 'Monthly']",1995,2014,ON
7790,PORT WELLER (AUT),"['Hourly', 'Daily', 'Monthly']",1993,2024,ON
4496,PRICEVILLE,"['Daily', 'Monthly']",1980,2014,ON
49848,PUKASKWA (AUT),"['Hourly', 'Daily']",2012,2024,ON
48748,RAINHAM CENTURY FARM,['Daily'],2010,2016,ON
45348,RAVENSCLIFFE,"['Daily', 'Monthly']",2006,2016,ON
3966,RAWSON LAKE,"['Daily', 'Monthly']",1969,2024,ON
30455,RAWSON LAKE (AUT),"['Hourly', 'Daily']",2005,2024,ON
50248,RED LAKE A,"['Hourly', 'Daily']",2012,2024,ON
52419,RED LAKE A,"['Hourly', 'Daily']",2013,2024,ON
5016,RICHMOND HILL,"['Daily', 'Monthly']",1959,2014,ON
32473,RIDGETOWN RCS,"['Hourly', 'Daily', 'Monthly']",2003,2024,ON
4680,RIDGEVILLE,"['Daily', 'Monthly']",1950,2022,ON
4816,ROSEVILLE,"['Daily', 'Monthly']",1972,2024,ON
10899,ROYAL ISLAND (AUT),"['Hourly', 'Daily']",1994,2024,ON
27603,SANDFIELD,"['Daily', 'Monthly']",1998,2018,ON
50723,SANDY LAKE A,"['Hourly', 'Daily']",2012,2024,ON
48373,SARNIA,"['Hourly', 'Daily']",2009,2024,ON
44323,SARNIA CLIMATE,"['Hourly', 'Daily']",2005,2024,ON
50092,SAULT STE MARIE A,"['Hourly', 'Daily']",2012,2024,ON
54838,SAULT STE. MARIE AIRPORT,"['Hourly', 'Daily']",2019,2024,ON
4820,SCOTLAND,"['Daily', 'Monthly']",1971,2014,ON
4509,SHANTY BAY,"['Daily', 'Monthly']",1973,2024,ON
51138,SIOUX LOOKOUT A,"['Hourly', 'Daily']",2013,2024,ON
54605,SIOUX LOOKOUT AIRPORT,"['Hourly', 'Daily']",2018,2024,ON
31010,SONYA SUNDANCE MEADOWS,"['Daily', 'Monthly']",2001,2024,ON
9032,SOUTHEAST SHOAL (AUT),"['Hourly', 'Daily']",1994,2016,ON
29846,SOUTHERN ONTARIO EMERGENCY PORTABLE WEATHER STATION,"['Hourly', 'Daily']",2007,2024,ON
44303,SPRUCEDALE,"['Daily', 'Monthly']",2003,2021,ON
53000,ST CATHARINES A,"['Hourly', 'Daily']",2014,2024,ON
4684,ST CATHARINES BROCK U,"['Daily', 'Monthly']",1967,2017,ON
4689,ST THOMAS WPCP,"['Daily', 'Monthly']",1980,2024,ON
4377,ST. ALBERT,"['Daily', 'Monthly']",1986,2024,ON
50131,ST. CATHARINES / NIAGARA DISTRICT A,['Hourly'],2012,2024,ON
46387,STIRLING,['Daily'],2007,2018,ON
4823,STRATFORD WWTP,"['Daily', 'Monthly']",1959,2016,ON
27647,STRATHROY-MULLIFARRY,"['Daily', 'Monthly']",1997,2024,ON
50840,SUDBURY A,"['Hourly', 'Daily']",2013,2024,ON
49508,SUDBURY CLIMATE,"['Hourly', 'Daily']",2011,2024,ON
44205,TAPLEY,"['Daily', 'Monthly']",2005,2024,ON
54606,TERRACE BAY AIRPORT,"['Hourly', 'Daily']",2017,2024,ON
4540,THEDFORD,"['Daily', 'Monthly']",1986,2014,ON
44987,THORNBURY 3,"['Daily', 'Monthly']",2006,2023,ON
49389,THUNDER BAY,"['Hourly', 'Daily']",2012,2024,ON
50132,THUNDER BAY A,"['Hourly', 'Daily']",2012,2024,ON
27084,THUNDER BAY A FIREHALL,"['Daily', 'Monthly']",1995,2017,ON
44324,THUNDER BAY BURWOOD,"['Daily', 'Monthly']",2005,2020,ON
30682,THUNDER BAY CS,"['Hourly', 'Daily', 'Monthly']",2000,2024,ON
27488,TILLSONBURG NORTH,"['Daily', 'Monthly']",1997,2016,ON
4699,TILLSONBURG WWTP,"['Daily', 'Monthly']",1962,2024,ON
50460,TIMMINS A,"['Hourly', 'Daily']",2012,2024,ON
47547,TIMMINS CLIMATE,"['Hourly', 'Daily']",2008,2024,ON
45607,TOBERMORY RCS,"['Hourly', 'Daily']",2007,2024,ON
5051,TORONTO,"['Hourly', 'Daily', 'Monthly']",1953,1969,ON
4841,TORONTO BUTTONVILLE A,"['Hourly', 'Daily', 'Monthly']",1986,2015,ON
53678,TORONTO BUTTONVILLE A,"['Hourly', 'Daily']",2015,2019,ON
54239,TORONTO BUTTONVILLE A,"['Hourly', 'Daily']",2016,2023,ON
31688,TORONTO CITY,"['Hourly', 'Daily', 'Monthly']",2002,2024,ON
48549,TORONTO CITY CENTRE,"['Hourly', 'Daily']",2009,2024,ON
30247,TORONTO CITY CENTRE,"['Hourly', 'Daily', 'Monthly']",2006,2010,ON
45967,TORONTO EAST YORK DUSTAN,['Daily'],2007,2015,ON
51459,TORONTO INTL A,"['Hourly', 'Daily']",2013,2024,ON
26953,TORONTO NORTH YORK,"['Daily', 'Monthly']",1994,2024,ON
41863,TORONTO SOLAR RADIATION,['Daily'],2018,2018,ON
5126,TRENTON A,"['Hourly', 'Daily', 'Monthly']",1953,2024,ON
30723,TRENTON AWOS,"['Hourly', 'Daily']",2007,2022,ON
4525,UDORA,"['Daily', 'Monthly']",1989,2024,ON
4057,UPSALA (AUT),"['Hourly', 'Daily', 'Monthly']",1994,2024,ON
50637,UXBRIDGE WEST,"['Hourly', 'Daily']",2012,2024,ON
31367,VINELAND STATION RCS,"['Hourly', 'Daily', 'Monthly']",2002,2024,ON
4711,WATERFORD,"['Daily', 'Monthly']",1971,2014,ON
42424,WATERLOO WELLINGTON 2,"['Daily', 'Monthly']",2003,2017,ON
4102,WAWA (AUT),"['Hourly', 'Daily', 'Monthly']",1994,2015,ON
52818,WAWA A,"['Hourly', 'Daily']",2014,2024,ON
52998,WAWA A,"['Hourly', 'Daily']",2014,2024,ON
4099,WAWA A,"['Hourly', 'Daily', 'Monthly']",1977,2014,ON
55362,WEAGAMOW LAKE,"['Hourly', 'Daily']",2023,2024,ON
4061,WELCOME ISLAND (AUT),"['Hourly', 'Daily', 'Monthly']",1994,2024,ON
4712,WELLAND,"['Daily', 'Monthly']",1872,2014,ON
44283,WELLAND-PELHAM,"['Hourly', 'Daily', 'Monthly']",2005,2024,ON
7733,WESTERN ISLAND (AUT),"['Hourly', 'Daily']",1994,2024,ON
4538,WIARTON A,"['Hourly', 'Daily', 'Monthly']",1953,2014,ON
54259,WIARTON A,"['Hourly', 'Daily']",2016,2024,ON
53139,WIARTON A,"['Hourly', 'Daily']",2014,2024,ON
54738,WINDSOR A,"['Hourly', 'Daily']",2018,2024,ON
52838,WINDSOR A,"['Hourly', 'Daily']",2014,2018,ON
4716,WINDSOR A,"['Hourly', 'Daily', 'Monthly']",1953,2014,ON
4715,WINDSOR RIVERSIDE,"['Daily', 'Monthly']",1866,2024,ON
4835,WOODSTOCK,"['Daily', 'Monthly']",1870,2024,ON
4603,WROXETER,"['Daily', 'Monthly']",1966,2021,ON
