StationID,Name,Intervals,Year Start,Year End,Province
55459,CHICOUTIMI ST-HONORE A,"['Hourly', 'Daily']",2023,2024,QC
5903,CHUTE-DES-PASSES,"['Hourly', 'Daily', 'Monthly']",1994,2024,QC
5339,COATICOOK,"['Daily', 'Monthly']",1949,2024,QC
5217,COTEAU DU LAC,"['Daily', 'Monthly']",1966,2024,QC
5345,DANVILLE,"['Daily', 'Monthly']",1871,2024,QC
27325,DESCHAMBAULT,"['Hourly', 'Daily']",1997,2024,QC
5220,DESCHAMBAULT,"['Daily', 'Monthly']",1971,2024,QC
5222,DONNACONA 2,"['Daily', 'Monthly']",1952,2023,QC
5348,DRUMMONDVILLE,"['Daily', 'Monthly']",1913,2024,QC
9002,EASTMAIN A,['Hourly'],1992,2014,QC
52605,EASTMAIN RIVER A,['Hourly'],2011,2024,QC
53338,EASTMAIN RIVER A,"['Hourly', 'Daily']",2014,2024,QC
5358,FARNHAM,"['Daily', 'Monthly']",1917,2024,QC
5361,FLEURY,"['Daily', 'Monthly']",1967,2024,QC
32413,FORET MONTMORENCY RCS,"['Hourly', 'Daily']",2003,2024,QC
5362,FORTIERVILLE,"['Daily', 'Monthly']",1973,2024,QC
10815,FRELIGHSBURG,"['Hourly', 'Daily']",1994,2024,QC
54299,GASPE A,"['Hourly', 'Daily']",2016,2024,QC
51297,GASPE A,"['Hourly', 'Daily']",2013,2024,QC
54918,GASPE AIRPORT,"['Hourly', 'Daily']",2019,2024,QC
5368,GEORGEVILLE,"['Daily', 'Monthly']",1951,2023,QC
5686,GODBOUT,"['Daily', 'Monthly']",1971,2023,QC
5369,GRANBY,"['Daily', 'Monthly']",1948,2023,QC
42013,GRANBY,"['Hourly', 'Daily']",2003,2024,QC
5954,GRANDE ANSE,"['Daily', 'Monthly']",1982,2023,QC
5687,GRANDES BERGERONNES,"['Daily', 'Monthly']",1951,2023,QC
54698,GRANDES-BERGERONNES,"['Hourly', 'Daily']",2018,2024,QC
48970,HAVRE ST. PIERRE,"['Hourly', 'Daily']",2010,2024,QC
8675,HEATH POINT,"['Hourly', 'Daily']",1994,2023,QC
5373,HEMMINGFORD FOUR WINDS,"['Daily', 'Monthly']",1960,2024,QC
5225,HEROUXVILLE,"['Daily', 'Monthly']",1966,2023,QC
27717,HIGH FALLS,"['Hourly', 'Daily']",1999,2022,QC
5801,HONFLEUR,"['Daily', 'Monthly']",1957,2023,QC
5374,HUNTINGDON,"['Daily', 'Monthly']",1870,2023,QC
5376,IBERVILLE,"['Daily', 'Monthly']",1963,2023,QC
10247,ILE AUX GRUES,"['Hourly', 'Daily']",1994,2024,QC
10937,ILE AUX PERROQUETS,"['Hourly', 'Daily']",1994,2024,QC
10938,ILE BICQUETTE,"['Hourly', 'Daily']",1994,2024,QC
8989,ILE D'ORLEANS,"['Hourly', 'Daily']",1994,2024,QC
8674,ILE ROUGE,"['Hourly', 'Daily']",1994,2024,QC
10763,ILES DE LA MADELEINE,"['Hourly', 'Daily']",1993,2024,QC
53002,ILES DE LA MADELEINE A,"['Hourly', 'Daily']",2014,2024,QC
51139,ILES DE LA MADELEINE A,"['Hourly', 'Daily']",2013,2024,QC
30166,INUKJUAK,"['Hourly', 'Daily']",2008,2024,QC
10204,INUKJUAK A,"['Hourly', 'Daily']",1992,2014,QC
48974,INUKJUAK A,"['Hourly', 'Daily']",2011,2024,QC
54065,IVUJIVIK A,['Hourly'],2015,2024,QC
54066,IVUJIVIK A,"['Hourly', 'Daily']",2018,2024,QC
8660,IVUJIVIK A,['Hourly'],1992,2015,QC
5230,JOLIETTE VILLE,"['Daily', 'Monthly']",1967,2023,QC
5911,JONQUIERE,"['Hourly', 'Daily', 'Monthly']",1994,2024,QC
54073,KANGIQSUALUJJUAQ A,['Hourly'],2015,2024,QC
54074,KANGIQSUALUJJUAQ A,"['Hourly', 'Daily']",2018,2024,QC
10684,KANGIQSUALUJJUAQ A,['Hourly'],1992,2015,QC
54061,KANGIQSUJUAQ A,['Hourly'],2015,2024,QC
54062,KANGIQSUJUAQ A,"['Hourly', 'Daily']",2018,2024,QC
10252,KANGIQSUJUAQ A,['Hourly'],1992,2015,QC
10205,KANGIRSUK A,['Hourly'],1992,2015,QC
54071,KANGIRSUK A,['Hourly'],2015,2024,QC
54072,KANGIRSUK A,"['Hourly', 'Daily']",2018,2024,QC
6095,KUUJJUAQ A,"['Hourly', 'Daily', 'Monthly']",1953,2014,QC
52179,KUUJJUAQ A,"['Hourly', 'Daily']",2014,2024,QC
53978,KUUJJUARAPIK,"['Hourly', 'Daily']",2015,2024,QC
6083,KUUJJUARAPIK A,"['Hourly', 'Daily', 'Monthly']",1957,2014,QC
52201,KUUJJUARAPIK A,"['Hourly', 'Daily']",2014,2024,QC
10843,L'ACADIE,"['Hourly', 'Daily']",1994,2024,QC
5237,L'ASSOMPTION,"['Hourly', 'Daily', 'Monthly']",1994,2024,QC
10871,L'ETAPE,"['Hourly', 'Daily', 'Monthly']",1994,2024,QC
27315,LA BAIE,"['Hourly', 'Daily']",1997,2024,QC
49648,LA GRANDE 4 A,"['Hourly', 'Daily']",2011,2024,QC
8992,LA GRANDE III A,['Hourly'],1994,2015,QC
44204,LA GRANDE IV,"['Hourly', 'Daily']",2005,2024,QC
6038,LA GRANDE IV A,"['Hourly', 'Daily', 'Monthly']",1985,2005,QC
50822,LA GRANDE RIVIERE A,"['Hourly', 'Daily']",2012,2024,QC
5599,LA MACAZA,"['Daily', 'Monthly']",1976,2024,QC
26893,LA POCATIERE,"['Hourly', 'Daily']",1996,2024,QC
10875,LA TUQUE,"['Hourly', 'Daily']",1994,2024,QC
5203,LAC AUX SABLES,"['Daily', 'Monthly']",1964,2024,QC
26778,LAC BENOIT,"['Hourly', 'Daily']",1994,2024,QC
6005,LAC BERRY,"['Daily', 'Monthly']",1973,2024,QC
5913,LAC BOUCHETTE,"['Daily', 'Monthly']",1949,2023,QC
8404,LAC EON,"['Hourly', 'Daily']",1994,2024,QC
5803,LAC HUMQUI,"['Daily', 'Monthly']",1972,2024,QC
51638,LAC MEGANTIC,"['Hourly', 'Daily']",2013,2019,QC
5385,LAC MEGANTIC 2,"['Daily', 'Monthly']",1963,2024,QC
10801,LAC MEMPHREMAGOG,"['Hourly', 'Daily']",1994,2024,QC
10975,LAC SAINT-PIERRE,"['Hourly', 'Daily']",1994,2024,QC
5918,LAC STE CROIX,"['Daily', 'Monthly']",1958,2023,QC
5594,LACHUTE,"['Daily', 'Monthly']",1963,2024,QC
5389,LAPRAIRIE,"['Daily', 'Monthly']",1963,2024,QC
30722,LATERRIERE,"['Hourly', 'Daily']",2002,2024,QC
5392,LAURIERVILLE,"['Daily', 'Monthly']",1963,2024,QC
5393,LAUZON,"['Daily', 'Monthly']",1978,2024,QC
29714,LEMIEUX,"['Hourly', 'Daily']",1999,2024,QC
5397,LENNOXVILLE,"['Hourly', 'Daily', 'Monthly']",1994,2024,QC
5701,LES BUISSONS,"['Daily', 'Monthly']",1973,2024,QC
5239,LES CEDRES,"['Daily', 'Monthly']",1913,2024,QC
5398,LINGWICK,"['Daily', 'Monthly']",1952,2024,QC
10977,LONGUE-POINTE-DE-MINGAN,"['Hourly', 'Daily']",1994,2024,QC
5243,LOUISEVILLE,"['Daily', 'Monthly']",1967,2024,QC
54298,LOURDES DE BLANC SABLON A,"['Hourly', 'Daily']",2016,2024,QC
53140,LOURDES DE BLANC SABLON A,"['Hourly', 'Daily']",2014,2024,QC
5669,LOURDES DE BLANC SABLON A,"['Hourly', 'Daily', 'Monthly']",1970,2014,QC
5604,LUSKVILLE,"['Daily', 'Monthly']",1980,2024,QC
5401,MAGOG,"['Daily', 'Monthly']",1948,2024,QC
5606,MANIWAKI AIRPORT,"['Hourly', 'Daily', 'Monthly']",1994,2024,QC
5607,MANIWAKI UA,"['Hourly', 'Daily', 'Monthly']",1953,1993,QC
26798,MANOUANE EST,"['Hourly', 'Daily']",1994,2024,QC
5406,MARIEVILLE,"['Daily', 'Monthly']",1960,2024,QC
5244,MASCOUCHE,"['Daily', 'Monthly']",1973,2023,QC
10791,MATAGAMI,"['Hourly', 'Daily']",1994,2024,QC
49491,MATAGAMI A,"['Hourly', 'Daily']",2011,2024,QC
10761,MCTAVISH,"['Hourly', 'Daily']",1994,2024,QC
5411,MILAN,"['Daily', 'Monthly']",1949,2023,QC
10797,MISTOOK,"['Hourly', 'Daily']",1994,2024,QC
47888,MOBILE UPPER AIR STATION-QUEBEC,"['Hourly', 'Daily']",2014,2021,QC
5988,MONT BRUN,"['Daily', 'Monthly']",1980,2024,QC
50841,MONT JOLI A,"['Hourly', 'Daily']",2013,2024,QC
5615,MONT LAURIER,"['Daily', 'Monthly']",1963,2023,QC
43184,MONT STE-ANNE,['Daily'],2005,2024,QC
54118,MONT-JOLI,"['Hourly', 'Daily']",2015,2024,QC
5612,MONTEBELLO (SEDBERGH),"['Daily', 'Monthly']",1956,2023,QC
51157,MONTREAL INTL A,"['Hourly', 'Daily']",2013,2024,QC
49608,MONTREAL MIRABEL INTL A,"['Hourly', 'Daily']",2012,2024,QC
30165,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,"['Hourly', 'Daily']",2008,2024,QC
48374,MONTREAL/ST-HUBERT,"['Hourly', 'Daily']",2009,2024,QC
5490,MONTREAL/ST-HUBERT A,"['Hourly', 'Daily', 'Monthly']",1953,2005,QC
54938,NANTES,"['Hourly', 'Daily']",2019,2024,QC
48971,NATASHQUAN A,"['Hourly', 'Daily']",2010,2024,QC
30168,NATASHQUAN AIRPORT,"['Hourly', 'Daily']",2008,2024,QC
8676,NEMISCAU A,['Hourly'],1994,2015,QC
10898,NEW CARLISLE 1,"['Hourly', 'Daily']",1994,2024,QC
54559,NEW RICHMOND EAST,"['Hourly', 'Daily']",2017,2024,QC
5426,NICOLET,"['Daily', 'Monthly']",1913,2023,QC
10732,NICOLET,"['Hourly', 'Daily']",1994,2024,QC
5618,NOMININGUE,"['Daily', 'Monthly']",1913,2023,QC
10872,NORMANDIN,"['Hourly', 'Daily']",1994,2024,QC
5619,NOTRE DAME DE LA PAIX,"['Daily', 'Monthly']",1979,2024,QC
5428,NOTRE DAME DES BOIS,"['Daily', 'Monthly']",1965,2023,QC
5248,OKA,"['Daily', 'Monthly']",1937,2024,QC
27294,ONATCHIWAY,"['Hourly', 'Daily']",1997,2024,QC
5429,ORMSTOWN,"['Daily', 'Monthly']",1962,2024,QC
53001,OTTAWA GATINEAU A,"['Hourly', 'Daily']",2014,2024,QC
50719,OTTAWA GATINEAU A,['Hourly'],2012,2024,QC
48228,PARC NATIONAL DES PINGUALUIT,"['Hourly', 'Daily']",2009,2024,QC
5966,PARENT,"['Hourly', 'Daily', 'Monthly']",1953,2024,QC
5929,PERIBONCA,"['Daily', 'Monthly']",1951,2023,QC
5431,PHILIPSBURG,"['Daily', 'Monthly']",1950,2023,QC
5432,PIERREVILLE,"['Daily', 'Monthly']",1980,2024,QC
5623,POINTE AU CHENE,"['Daily', 'Monthly']",1958,2023,QC
10964,POINTE CLAVEAU,"['Hourly', 'Daily']",1994,2024,QC
10966,POINTE DE L'ISLET,"['Hourly', 'Daily']",1994,2024,QC
27326,POINTE NOIRE CS,"['Hourly', 'Daily']",1997,2024,QC
27194,POINTE-AU-PERE (INRS),"['Hourly', 'Daily']",1996,2024,QC
9029,POINTE-DES-MONTS,"['Hourly', 'Daily']",1994,2024,QC
8536,PORT-MENIER,"['Hourly', 'Daily']",1994,2024,QC
52038,PUVIRNITUQ A,"['Hourly', 'Daily']",2014,2024,QC
10877,PUVIRNITUQ A,['Hourly'],1993,2014,QC
10245,QUAQTAQ A,['Hourly'],1989,2015,QC
54060,QUAQTAQ A,"['Hourly', 'Daily']",2018,2024,QC
54059,QUAQTAQ A,['Hourly'],2015,2024,QC
51457,QUEBEC INTL A,"['Hourly', 'Daily']",2013,2024,QC
26892,QUEBEC/JEAN LESAGE INTL,"['Hourly', 'Daily', 'Monthly']",2005,2024,QC
5251,QUEBEC/JEAN LESAGE INTL A,"['Hourly', 'Daily', 'Monthly']",1953,2013,QC
5993,RAPIDE DES JOACHIMS,"['Daily', 'Monthly']",1975,2023,QC
5440,RICHMOND,"['Daily', 'Monthly']",1871,2024,QC
5252,RIGAUD,"['Daily', 'Monthly']",1963,2024,QC
5836,RIMOUSKI,"['Daily', 'Monthly']",1952,2024,QC
5650,RIVIERE AU TONNERRE,"['Daily', 'Monthly']",1965,2024,QC
44143,RIVIERE AUX FEUILLES,"['Hourly', 'Daily']",2005,2024,QC
5441,RIVIERE DES PRAIRIES,"['Daily', 'Monthly']",1973,2024,QC
5254,RIVIERE VERTE OUEST,"['Daily', 'Monthly']",1966,2024,QC
8539,RIVIERE-DU-LOUP,"['Hourly', 'Daily']",1994,2024,QC
43165,RIVIERE-DU-LOUP / ST-ANTONIN,['Daily'],2005,2021,QC
52080,ROBERVAL A,"['Hourly', 'Daily']",2014,2024,QC
5934,ROBERVAL A,"['Hourly', 'Daily', 'Monthly']",1958,2014,QC
54300,ROBERVAL A,"['Hourly', 'Daily']",2016,2024,QC
10849,ROUYN,"['Hourly', 'Daily']",1994,2024,QC
50090,ROUYN-NORANDA A,"['Hourly', 'Daily']",2012,2024,QC
5444,SABREVOIS,"['Daily', 'Monthly']",1975,2023,QC
5861,SAINT MICHEL,"['Daily', 'Monthly']",1978,2024,QC
55158,SAINT-CAMILLE-DE-LELLIS,"['Hourly', 'Daily']",2020,2024,QC
47587,SAINT-GERMAIN-DE-GRANTHAM,"['Hourly', 'Daily']",2008,2024,QC
48188,SAINT-MICHEL-DES-SAINTS,"['Hourly', 'Daily']",2009,2024,QC
52378,SALLUIT,"['Hourly', 'Daily']",2014,2024,QC
54064,SALLUIT A,"['Hourly', 'Daily']",2018,2024,QC
54063,SALLUIT A,['Hourly'],2015,2024,QC
10226,SALLUIT A,['Hourly'],1969,2015,QC
5526,SAWYERVILLE NORD,"['Daily', 'Monthly']",1961,2024,QC
30164,SCHEFFERVILLE,"['Hourly', 'Daily']",2005,2018,QC
49649,SCHEFFERVILLE A,"['Hourly', 'Daily']",2012,2024,QC
54878,SCHEFFERVILLE COTE-NORD,"['Hourly', 'Daily']",2019,2024,QC
5527,SCOTT,"['Daily', 'Monthly']",1950,2024,QC
42683,SEPT-ILES,"['Hourly', 'Daily', 'Monthly']",2002,2024,QC
5742,SEPT-ILES A,"['Hourly', 'Daily', 'Monthly']",1953,2014,QC
52199,SEPT-ILES A,"['Hourly', 'Daily']",2014,2024,QC
8486,SEPT-ILES UA,"['Daily', 'Monthly']",2002,2017,QC
27646,SHAWINIGAN,"['Hourly', 'Daily']",1999,2024,QC
5633,SHAWVILLE,"['Daily', 'Monthly']",1948,2023,QC
5635,SHEENBORO,"['Daily', 'Monthly']",1948,2023,QC
48371,SHERBROOKE,"['Hourly', 'Daily']",2009,2024,QC
5530,SHERBROOKE A,"['Hourly', 'Daily', 'Monthly']",1962,2005,QC
5532,SOREL,"['Daily', 'Monthly']",1914,2024,QC
5255,ST ALBAN,"['Daily', 'Monthly']",1949,2024,QC
5256,ST ALEXIS DES MONTS,"['Daily', 'Monthly']",1963,2024,QC
5447,ST AMABLE,"['Daily', 'Monthly']",1980,2023,QC
5936,ST AMBROISE,"['Daily', 'Monthly']",1954,2024,QC
5448,ST ANICET,"['Daily', 'Monthly']",1960,2024,QC
5452,ST BERNARD DE LACOLLE,"['Daily', 'Monthly']",1973,2024,QC
5846,ST CAMILLE,"['Daily', 'Monthly']",1963,2024,QC
5300,ST CAMILLE WOLFE,"['Daily', 'Monthly']",1975,2024,QC
5262,ST CHARLES DE MANDEVILLE,"['Daily', 'Monthly']",1921,2024,QC
5268,ST COME,"['Daily', 'Monthly']",1950,2023,QC
5457,ST COME DE LINIERE,"['Daily', 'Monthly']",1965,2024,QC
5269,ST DONAT,"['Daily', 'Monthly']",1964,2023,QC
5462,ST EPHREM,"['Daily', 'Monthly']",1929,2024,QC
5463,ST FERDINAND,"['Daily', 'Monthly']",1965,2023,QC
5464,ST FLAVIEN,"['Daily', 'Monthly']",1963,2023,QC
5485,ST GEORGES,"['Daily', 'Monthly']",1963,2024,QC
5486,ST GUILLAUME,"['Daily', 'Monthly']",1963,2023,QC
5630,ST HIPPOLYTE,"['Daily', 'Monthly']",1961,2024,QC
5492,ST HYACINTHE 2,"['Daily', 'Monthly']",1963,2024,QC
5274,ST JACQUES,"['Daily', 'Monthly']",1957,2023,QC
5275,ST JANVIER,"['Daily', 'Monthly']",1973,2023,QC
55461,ST JEAN,"['Hourly', 'Daily']",2023,2024,QC
5857,ST JEAN DE CHERBOURG,"['Daily', 'Monthly']",1963,2024,QC
5631,ST JEROME,"['Daily', 'Monthly']",1932,2024,QC
5500,ST LUDGER,"['Daily', 'Monthly']",1964,2024,QC
5502,ST MALO D AUCKLAND,"['Daily', 'Monthly']",1949,2024,QC
5969,ST MICHEL DES SAINTS,"['Daily', 'Monthly']",1966,2024,QC
5281,ST NARCISSE,"['Daily', 'Monthly']",1973,2024,QC
5506,ST NAZAIRE,"['Daily', 'Monthly']",1973,2023,QC
5509,ST PIERRE DE BROUGHTON,"['Daily', 'Monthly']",1965,2024,QC
5940,ST PRIME,"['Daily', 'Monthly']",1980,2024,QC
5510,ST PROSPER,"['Daily', 'Monthly']",1963,2024,QC
5514,ST SEBASTIEN,"['Daily', 'Monthly']",1963,2023,QC
5516,ST SEVERIN,"['Daily', 'Monthly']",1964,2024,QC
5519,ST THEOPHILE,"['Daily', 'Monthly']",1950,2023,QC
5522,ST WENCESLAS,"['Daily', 'Monthly']",1979,2023,QC
10982,ST-ANICET 1,"['Hourly', 'Daily']",1994,2024,QC
10868,ST-JOVITE,"['Hourly', 'Daily']",1994,2024,QC
5257,STE ANNE DE LA PERADE,"['Daily', 'Monthly']",1949,2024,QC
5627,STE ANNE DU LAC,"['Daily', 'Monthly']",1963,2024,QC
5259,STE BEATRIX,"['Daily', 'Monthly']",1974,2024,QC
5266,STE CHRISTINE,"['Daily', 'Monthly']",1950,2024,QC
5484,STE GENEVIEVE,"['Daily', 'Monthly']",1952,2023,QC
5854,STE GERMAINE,"['Daily', 'Monthly']",1963,2023,QC
5858,STE LUCIE,"['Daily', 'Monthly']",1963,2024,QC
5501,STE MADELEINE,"['Daily', 'Monthly']",1979,2023,QC
5503,STE MARTINE,"['Daily', 'Monthly']",1963,2024,QC
5738,STE ROSE DU NORD,"['Daily', 'Monthly']",1973,2023,QC
5285,STE THERESE OUEST,"['Daily', 'Monthly']",1961,2023,QC
10873,STE-ANNE-DE-BELLEVUE 1,"['Hourly', 'Daily']",1994,2024,QC
10762,STE-CLOTILDE,"['Hourly', 'Daily']",1994,2024,QC
27377,STE-FOY (U. LAVAL),"['Hourly', 'Daily']",1996,2024,QC
5538,SUTTON,"['Daily', 'Monthly']",1978,2023,QC
54018,TASIUJAQ A,['Hourly'],2012,2024,QC
54019,TASIUJAQ A,"['Hourly', 'Daily']",2018,2024,QC
10856,TASIUJAQ A,['Hourly'],1993,2015,QC
5542,THETFORD MINES,"['Daily', 'Monthly']",1960,2024,QC
45309,THETFORD MINES RCS,"['Hourly', 'Daily']",2006,2024,QC
51698,TROIS RIVIERES A,"['Hourly', 'Daily']",2013,2024,QC
52138,TROIS RIVIERES A-2,['Daily'],2014,2024,QC
5201,TROIS RIVIERES AQUEDUC,"['Daily', 'Monthly']",1974,2023,QC
8321,TROIS-RIVIERES,"['Hourly', 'Daily']",1963,2024,QC
10764,TROIS-RIVIERES,"['Hourly', 'Daily', 'Monthly']",1994,2024,QC
10878,UMIUJAQ A,['Hourly'],1993,2015,QC
54070,UMIUJAQ A,"['Hourly', 'Daily']",2018,2024,QC
54069,UMIUJAQ A,['Hourly'],2015,2024,QC
50720,VAL D'OR A,['Hourly'],2012,2024,QC
49390,VAL D'OR A,"['Hourly', 'Daily']",2011,2024,QC
30172,VAL-D'OR,"['Hourly', 'Daily']",2008,2024,QC
6081,VAL-D'OR A,"['Hourly', 'Daily', 'Monthly']",1955,2012,QC
5293,VALCARTIER A,"['Hourly', 'Daily', 'Monthly']",1978,2024,QC
29452,VALCARTIER A,"['Hourly', 'Daily']",2000,2022,QC
5545,VALLEE JONCTION,"['Daily', 'Monthly']",1965,2023,QC
5562,VALLEYFIELD,"['Daily', 'Monthly']",1952,2023,QC
26856,VARENNES,"['Hourly', 'Daily']",1994,2016,QC
5564,VERCHERES,"['Daily', 'Monthly']",1963,2024,QC
52081,WASKAGANISH A,['Hourly'],2014,2024,QC
10216,WASKAGANISH A,['Hourly'],1992,2014,QC
53018,WASKAGANISH A,"['Hourly', 'Daily']",2014,2024,QC
53158,WEMINDJI A,['Hourly'],2014,2024,QC
53159,WEMINDJI A,"['Hourly', 'Daily']",2014,2024,QC
10212,WEMINDJI A,['Hourly'],1992,2014,QC
5642,WRIGHT,"['Daily', 'Monthly']",1967,2024,QC
42967,ALGONQUIN PARK EAST GATE,"['Hourly', 'Daily', 'Monthly']",2004,2024,ON
4607,AMHERSTBURG,"['Daily', 'Monthly']",1988,2024,ON
6901,APPLETON,"['Daily', 'Monthly']",1992,2024,ON
3987,ARMSTRONG (AUT),"['Hourly', 'Daily', 'Monthly']",1953,2024,ON
52900,ARMSTRONG A,"['Hourly', 'Daily']",2015,2024,ON
10220,ATIKOKAN (AUT),"['Hourly', 'Daily', 'Monthly']",1994,2024,ON
52918,ATTAWAPISKAT A,"['Hourly', 'Daily']",2015,2024,ON
44967,BALACLAVA,"['Daily', 'Monthly']",2006,2016,ON
43540,BALDWIN,"['Daily', 'Monthly']",2004,2024,ON
26799,BANCROFT AUTO,"['Hourly', 'Daily', 'Monthly']",1995,2024,ON
50048,BARRIE LANDFILL,['Daily'],2011,2024,ON
42183,BARRIE-ORO,"['Hourly', 'Daily', 'Monthly']",2003,2024,ON
3932,BARWICK,"['Daily', 'Monthly']",1978,2024,ON
44183,BEATRICE CLIMATE,"['Hourly', 'Daily', 'Monthly']",2005,2024,ON
4859,BELLEVILLE,"['Daily', 'Monthly']",1866,2024,ON
55238,BELLEVILLE QUINTE,"['Hourly', 'Daily']",2021,2024,ON
50857,BIG TROUT LAKE,"['Hourly', 'Daily']",2012,2024,ON
49488,BIG TROUT LAKE A,"['Hourly', 'Daily']",2011,2024,ON
31048,BLACKSTOCK,"['Daily', 'Monthly']",2001,2016,ON
4862,BLOOMFIELD,"['Daily', 'Monthly']",1896,2014,ON
4140,BONNER LAKE,"['Daily', 'Monthly']",1990,2024,ON
29516,BORDEN AWOS,"['Hourly', 'Daily']",2005,2022,ON
53378,BRANTFORD AIRPORT,"['Hourly', 'Daily']",2014,2024,ON
47567,BROCKVILLE CLIMATE,"['Hourly', 'Daily']",2008,2024,ON
4236,BROCKVILLE PCC,"['Daily', 'Monthly']",1965,2023,ON
7868,BURLINGTON PIERS (AUT),"['Hourly', 'Daily']",1994,2024,ON
27674,CAMERON FALLS (AUT),"['Hourly', 'Daily', 'Monthly']",2000,2024,ON
7582,CARIBOU ISLAND (AUT),"['Hourly', 'Daily']",1994,2024,ON
55360,CEDAR SPRINGS,"['Hourly', 'Daily']",2022,2024,ON
4898,CENTREVILLE,"['Daily', 'Monthly']",1985,2024,ON
4243,CHALK RIVER AECL,"['Daily', 'Monthly']",1960,2024,ON
53603,CHAPLEAU A,"['Hourly', 'Daily']",2015,2024,ON
4111,CHAPLEAU A,"['Hourly', 'Daily', 'Monthly']",1994,2015,ON
53602,CHAPLEAU A,"['Hourly', 'Daily']",2015,2024,ON
55258,CHAPLEAU AIRPORT,"['Hourly', 'Daily']",2022,2024,ON
52118,CHATHAM KENT,"['Hourly', 'Daily']",2014,2024,ON
4619,CHATHAM WPCP,"['Daily', 'Monthly']",1983,2019,ON
7870,COBOURG (AUT),"['Hourly', 'Daily', 'Monthly']",1993,2024,ON
4905,COBOURG STP,"['Daily', 'Monthly']",1970,2024,ON
43923,COE HILL,"['Daily', 'Monthly']",2005,2018,ON
4432,COLDWATER WARMINSTER,"['Daily', 'Monthly']",1971,2024,ON
10955,COLLINGWOOD,"['Hourly', 'Daily', 'Monthly']",1994,2023,ON
4255,CORNWALL,"['Daily', 'Monthly']",1950,2024,ON
9004,COVE ISLAND (AUT),"['Hourly', 'Daily']",1994,2021,ON
27528,DELHI CS,"['Hourly', 'Daily', 'Monthly']",1999,2024,ON
